address,trapdoor,exchange_permission,exchange_suspension,amount_limit,fee_manipulation,invalid_callback
0x71102805056b2384156c547d53da39b6aa78b7a8,1,1,0,0,0,0
0x7b2cfcbbdf70c9d4b90b54da2fbd7409b8b94062,1,1,1,1,1,0
0x7aa4890cc24f95f92e3a3f3e2829f92f409d6d51,1,1,1,1,1,1
0xba03ac1e098db3af34bebfaf735bf97a13cc80c6,1,1,1,1,1,0
0xe7650a78f6f306072badcec2eb987c27a1b65a0d,1,1,0,0,0,0
0xba51e25858860aac85f8a093412b4dbeca0d31e4,1,1,1,0,0,0
0x3490952c1460d4842c6f055e5ef1d11b41ad0377,1,1,1,1,1,0
0x04ca251a44c47781d64eccf924d2d638f5029714,1,1,1,1,1,0
0x2c9972ae74596fc87ccc38338b2d4696600c7cba,1,1,0,0,0,0
0x780b8453e176719580dbe6d831c7e96969a03b57,1,1,0,0,0,0
0x5a0f63dd153e4860c36984198af704c456fd941e,1,1,1,0,0,0
0x3fca773d13f831753ec3ae9f39ad4a6814ebb695,1,1,0,1,1,0
0xd2216fd57c9d1e6d3c31cf41a14b063f58efb7dd,1,1,0,0,0,0
0x0fcb3a4967b1fe0e8b2c2f44c8ca2bba8149823c,1,1,1,1,1,1
0xe40f7a0333ec9d868c0d6246a06f02f493e059c0,1,1,1,1,1,0
0xd0bb57e7dda62d0e6f051976b4d6d688d8470d2d,1,1,1,1,1,0
0x1da97dbdf882f1470546b59aefd4b277e76185fc,1,1,0,0,0,0
0xd4d8c43ba00b49cc0160810515375d294ae38f8a,1,1,1,1,1,0
0xaa1781617b3377438e6f54c5a8449e58b1d960ca,1,1,0,0,0,0
0xfa67822a34f36aea22b366e7dcd30c88e9bce1a6,1,1,0,1,0,0
0xde66d9d5cb92607c1dffea24640a73faec1657be,1,0,0,0,1,0
0xbfce6d8b48238baa5f48306b747faec30635e720,1,1,1,1,0,0
0xa7339b9aea5210116f1b17539c3a1cc8064df49d,1,1,1,1,0,0
0xf1a355a72e7e90a0de8b1f28e50079361cb4a620,1,1,1,1,1,0
0x1a16f4610ba9c3cdc7d8cdd223e4a0cff7cf4d95,1,1,1,1,1,0
0xe23c2767974b019673afb686695048e7dac45e3c,1,1,1,1,0,0
0xb0aaacf01a55f7b839e26dfd61f2a4a13d7eefa0,1,1,1,1,1,0
0xa4495c9328c87a32393b1b2030389efd8cbf97d3,1,1,0,0,0,0
0xaf0366293e4934e3b63f2c8d1a1e414c8eb2e90b,1,1,1,1,0,0
0x5b87fdf6ebf6a1565d5ea812a9b11acb3118197b,1,1,0,0,0,0
0x0158ec253ae59d533e1a70927dfb94f7b43b23ab,1,1,1,1,1,0
0xf7abf6175646cb00e6120d7d97c9671db48ad572,1,1,1,1,0,0
0xd0a13c9cc7340ba11d1bfdf616d3b975f1f7f025,1,1,0,1,1,0
0x92650d0c9a8d67d0e3846ebcb6bb82b66e16968c,1,1,1,1,0,0
0x76773ca2f220965be6f74b58f1a1d2af38dfbf30,1,1,1,1,1,0
0x9804dc943ad67da2c808bd0eee0db9a54c3a0d2e,1,1,1,1,0,0
0xba062c42f7df2b114e41a3c4f486b5f2dde279e3,1,1,0,0,0,0
0x9df84c4451a14a61de92f7f351ed4918494951ec,1,1,1,1,1,0
0x521a6704273b39648c706e31b36b21da44e5ae30,1,1,1,1,1,0
0x45d2fd2443d092380670a22d736111b725c9cd03,1,1,1,1,1,0
0x3970b7659288cc4aecf5b11f918dc74825635160,1,1,1,1,1,0
0xbf7e9b024e7791c99cfd048ae5966a0f76650409,1,1,0,0,0,0
0xf8cfeb223e5fcb897f056b7598e53d9b040206ee,1,1,0,0,0,0
0xaa5e9f5c6f9942669a33c9500c25b796caa3b6a9,1,1,0,0,0,0
0xd431759ad9da4b97e1d6a5484b9648874906c490,1,1,1,1,1,0
0xab0053ad5b6bd370fc1ed1b2ff8568b39e38174d,1,0,1,1,1,0
0x78ef7f7f93144fd9ff4198cb061e1672df538bc8,1,1,0,0,0,0
0x579db5d9b532fa48d85205986003f4c60d72ac65,1,1,1,1,0,0
0x40efef671a08cd9ff046344f87154e47f5ea15df,1,1,1,1,1,0
0xa23ce873e339350b8ed6b9830bb961f482d58354,1,1,1,1,0,0
0xdc7c9bae020b5077d7041a9b4870a1523c8c956f,1,1,1,1,0,0
0x20ee1ac757712398219d760e13eaf7633ce02fcc,1,1,0,0,0,0
0x4260306d25147ba83662f6c8c77cf8a06853390c,1,1,0,0,0,0
0x4e24e4f8d0080b9c9c2962e7b77b12c00dde71e2,1,1,0,0,0,0
0x39851e095ea53e07d4ec40e510e5ca5cead9faa9,1,1,0,0,0,0
0xf3639fb3e390c1ea1fa4aa504a7c8e927d119ce9,1,1,0,0,0,0
0x8abb9f23db9d7175d82bcbab2cb98dbf46b9f733,1,1,1,1,1,0
0xcc73fdc21ef2edf90916f650f6324baba858d8fe,1,1,1,1,1,0
0x79d84920ef5a5b6e133bc85960c308416f85d780,1,1,0,0,0,0
0x98a96b50bb56ab76dfd0240d1fe3a6389cc33749,1,1,1,1,0,0
0xf5a81c4064d01aa69588d0a1d33744a5bd886f9f,1,1,1,1,0,0
0x845a83bc42123888f5e18b8dd2182459c46ffd80,1,1,0,1,1,0
0x5d55491dbe70ef1b874a71de62ca93c97dccad53,1,1,1,1,1,0
0x82c1015349ba185ca392c658fab72332b1005bd7,1,1,1,1,0,0
0x468e50be2ef4b2d217b37db800c11c660688b43b,1,1,0,0,0,0
0xb90a63915f991231d33a31b8f40fb10f4265673f,1,1,1,1,1,0
0x0b442b3253d8e21bb1651da9c277b4aee8d2a8a4,1,1,1,1,1,0
0xb84036e0dab918d1dac901d87c6694ae61df87ed,1,1,1,0,0,0
0x61071dcc0988990e89eaab23d914ac7b512a5f16,1,1,1,1,0,0
0x0e871b4002b2b3c19fb8ea54274d38f920804f86,1,1,0,0,0,0
0xb0fa42bce71cfb710534fe51db8c37204cbfa58c,1,1,0,0,0,0
0xe6888ffac6607c7029343ae3269f7e05f04dc44e,1,0,0,0,1,0
0xdb6aae922b382862ec29cf4601b63b653bba1678,1,1,1,1,1,0
0x050bcaec0e7e60b3898072ed3c0c42ff398545a2,1,1,0,0,0,0
0x621af5a2d770451e5b0aee6d33bd2b3c62f98e44,1,1,1,1,1,0
0xbd687743c1285fd2bafee297d1867e62eba8b5a9,1,1,1,1,0,0
0xbccb479f9f067563842d2db5dfa2a7eeeca64727,1,1,1,1,0,0
0x0e021fb2b6f69e78020922bbdb39deb1aae7cad4,1,0,1,0,0,0
0xe280b16f23edb81ab2dbb1d617fc47e4a73b9ea2,1,1,1,0,0,0
0xe7fa36a60bdb975b7158a147f31c98989c2d4444,1,1,1,1,1,0
0x5b3c558f2a9e83358394bde6c1bc62a91a08aad7,1,1,1,1,1,0
0xe346ffc045bc5475c0ba63f992e538fc1f4d9257,1,1,1,1,1,0
0x1e2a1c514855762803a67abdf911a26b9b2c582b,1,1,1,1,0,0
0xe1ca8fb551830c1bbb74d642454468b530629c1d,1,1,0,0,0,0
0x25d850954bc0839b28262be49f65ba5b1b28e094,1,1,1,1,1,0
0xe339b0fb15343f60c0a8f0206168402f0eb60f6c,1,1,1,1,0,0
0x3477c6074bee6842de7c8337206b739ecd851fce,1,1,1,1,1,0
0x8ae54e167a51d1ea3254b9b58373627d845e87b6,1,1,0,0,0,0
0x8c343c6c46756148a6c6c1fa95109bc9a2401e5b,1,1,1,1,0,0
0x6819d6ee6e9e86cee8907c35e9199987210ef3d0,1,1,1,1,1,0
0x6c18886744d6dff607cb2dc2526d9b6f4a4c88b2,1,1,0,0,0,0
0x3747f247927a53b45c6d2e64a5f76cd0df6aca67,1,1,0,0,0,0
0x14fb248facf781dd5f662d3d9e1b769042aa60a8,1,1,1,1,1,0
0xb8d8a8d81e58e18d61aa9a96982fd4af3f469bc6,1,1,0,0,0,0
0xf994437a21980afa0dccd2ab719dcd1077ca4092,1,1,0,0,0,0
0x985a0baeb534780ac387e088ca93b499cab63964,1,1,0,0,0,0
0xd17215869cdec71115405232bf3b0d9331178f43,1,1,1,1,0,0
0xf72f40624070544f2eed0f08cc1695e241b0b6a5,1,1,1,1,1,0
0xda5af44f48804bb8cefeffe029c36ad0a45a2140,1,1,1,1,0,0
0x715ce123449786ac44f994ef7a37177c70498f31,1,1,0,0,0,0
0x4d5080afb25aa7706f26f4d1ae3b381d3ea0ca8a,1,1,1,0,1,0
0x781a071b4ff349fee9b8ed0fde28724502699d71,1,1,1,1,1,0
0x4118d7e5925446b8c1098d42b547d0b034828db7,1,1,1,1,0,0
0xf644d4477cd8db7791cea3013cb053b3fec4beb3,1,1,1,0,0,0
0x94208d00bf8f8b7c00e2683c3e25f3e5c30090cb,1,1,0,0,0,0
0xd14af1aeb0e780cdc8d27a9aad5e9097e7d58859,1,1,1,1,1,0
0x70a19be0d94694b8e4c07bb756f6a5848fb461ed,1,1,1,1,0,0
0x54a8f2a5c0995ba61de425bdeb85553fc4d080a6,1,1,0,0,0,0
0x821b9b6c03b21aa3123e3b84b2d2b6908e614a5b,1,1,0,1,1,0
0xe3cd8fb8d02ce38a8b8daae98fe25d7558d8ca0b,1,1,1,0,0,0
0x65b4e6e9b6f9d71300655840089ca0b2a92fdaf3,1,1,1,1,0,0
0xadc7be1bc868ee55b9a046a1ef8a3ae4238fa385,1,1,1,1,0,0
0x6364a5b03719964d56dd5b8f4b38676d96cf3cb5,1,1,1,1,1,0
0x4533d5b52408652dcfaa2d5edde6a8ad01239faa,1,1,1,1,1,0
0x7d796436217a85add5ee153532b8816ef5121a65,1,1,1,1,1,0
0xb3ba417fb2248b8d3b5c3ab23fb2bc4c589e0148,1,1,1,1,0,0
0x8e5e7394a80944f311d75537ac37091813842b8e,1,1,1,1,0,0
0x8039e19c899dea4e4d56897e083ec554d772ae85,1,1,1,1,0,0
0xec62dbd2b4799beef76789981b8857d986d90e1b,1,1,0,0,0,0
0x898be4f9ff7ad71220d6e4d9daa43534ec1a04c9,1,1,1,1,1,0
0xc4dab3f3feb3b04243bdbac3b6b25db1e2b92b1c,1,1,1,1,0,0
0xb1e701326c9a446d9955e5604e9663231aa5a2fd,1,1,1,1,0,0
0xb0a67b80247058560db006d9233ef02b80d7f1cd,1,1,1,1,0,0
0xe0d7d6803a8997335782f9bcba57e013c805b808,1,1,1,1,1,0
0xbdc51cd193af79b73bc445784f5f1c04b6bce5d4,1,1,1,1,0,0
0x8b1c3a8d2615e96256bfaac5e309542b4b74a3e5,1,1,1,1,0,0
0x1075ff36340ebfdc97c3d07a245a8e00ddbcea11,1,1,1,1,1,0
0xb3ee2c2319ede1839650f0d32ef5fc281c6328aa,1,1,0,0,0,0
0xbb0d127f517f1f4f2be64ab0c15459c235f45e22,1,1,0,0,0,0
0x6e4ed64187490ee0d5e41ffa19e848bcb710d7d8,1,1,1,1,0,0
0x95016566d154ba41fe01c378858c8eeda6cf8322,1,1,1,1,0,0
0x8af68ec797554330330f8e0a5d0db4df398bd929,1,1,0,0,0,0
0xde66f90347f973620f4eb2638550535b5efd549f,1,1,0,0,0,0
0xb4d73b82198188c85ca83b82a370a646eb92f98a,1,1,1,1,1,0
0x60ea49b1adf2b133de4bda734765be82728ade29,1,1,1,1,1,0
0x29aea2c41a63fd2e64dcac50ce6600b8b2379aab,1,0,1,0,1,0
0x8979fce30d07c9055d0a00276f927e1fee93af1f,1,1,1,1,1,0
0x0a67efc991b482f8cd9b46e969d24e1043df95ba,1,1,1,1,1,0
0xb69d710f5e70f6d2397b0b89a9b60cce54fd52fb,1,1,1,1,1,0
0x2de2b2886507c816efcab1ab76bc46f8becc0722,1,1,1,1,1,0
0x94dce07a93802d704db591e30ef983b6c23db0d4,1,1,1,1,0,0
0xb078d0d5f03a5df11d5f5e0aaefeeb04a305b774,1,1,1,1,1,0
0x081bd0701dffb301561a5359e087ec42a3998a6d,1,1,1,1,0,0
0xa4c3ee77a3ff0d4454f9ffcaa74443324014d9c4,1,1,0,1,0,0
0xf6a8d30add99653cd1d18d3263e83b21c74bcbaa,1,1,0,0,1,0
0x90b6082ae77e5fb8e5214e9c7cc18bade7be7693,1,1,0,1,1,0
0xed5e5ab076ae60bdb9c49ac255553e65426a2167,1,1,1,1,0,0
0xe9c46916729897004485764ab8a8562131b4fc46,1,1,1,1,1,0
0x35120631990893070aecd00e198109936cf316d9,1,1,1,1,0,0
0xdaa3a46aaf25c504379ce58c272ad782e4110dde,1,1,0,0,0,0
0x9b6e50f137e8030a3aaa0d047a7601cf5d758ff5,1,1,1,1,1,0
0x5e031a5bc1c6b6e86a49e0b0f2e757800f1d0fff,1,1,0,0,0,0
0x3a0bce8d53828df176c40e5311dba2b689438bed,1,1,1,1,0,0
0xe8263cef2003e53d5cf7821fb9040c2b4a182661,1,1,1,1,0,0
0xaf2d0313386717a3b1d53c77909380f8d240d78d,1,1,1,1,0,0
0x246177feb0a7eb826f3d45c2f2fd0908d43ea120,1,1,0,0,0,0
0xdcea654a51eb058c3445ce5fef39616576b746e0,1,1,0,0,0,0
0x8363ae748c6c14c752a17a3254c08e4aa8220ad5,1,1,1,1,1,0
0x66f087a057f0075dbbd8dcefc0b96761a313fd8d,1,1,1,1,0,0
0x6c933f57e38bc3f02be52099b4ad39d3c3dcff5e,1,1,0,1,1,0
0xf0ded3311281ac5b7e331f8984efba6978184cce,1,1,0,0,0,0
0x7cc9f0b4434ec45cf88ad7ad7b799b9b19b5e8c8,1,1,1,1,0,0
0xf65c076514d05dd974c8d6b9e66b04cf117ac567,1,1,1,1,0,0
0xbfd028f1a29fa07dd0ce8f38c60f457151994a5a,1,0,1,1,0,0
0x62474216ecb8ced5f63427bc88298fd6932f90e4,1,1,1,1,1,0
0x7dc35bc0330a4c863e9ee6d71c1406b4f9b59751,1,1,0,0,0,0
0x2fc66327cbde36d8bc0ac74d1053034c72faf47c,1,1,1,1,0,0
0x8f3aee350e780d07be79d41630dd0c3dd76b744d,1,1,0,0,0,0
0xc9f572df6f0cd62dbd85a31945e1205973369988,1,1,1,1,1,0
0x159a01c824ddbe34f73c565256e8f0cf75a83c08,1,1,0,0,0,0
0xb3f7d9502fe9507941bff4f2ca77092da47e61e0,1,1,0,0,0,0
0xde80ea38ef8c709ecc479cb1abe325df23700522,1,1,1,1,1,0
0xbffe92bd913f9e003d9f29ea1238a2de99c66ced,1,1,0,0,1,1
0x266c58531719dc066432ea826e8a05f34456a6c5,1,1,1,1,1,0
0x4a7df8575ae09cf2492d0142afd9edf71553bbee,1,1,1,1,1,0
0xdca0260694f3a5f9ddf131e3112c4ccc4eebffb8,1,1,0,0,0,0
0x2b5bdc9df9aa8d7432ad6c009c924bd6265bc6fb,1,1,1,1,1,0
0x7b6ef30a8b9e45795344df07ca2d9ede71c67625,1,1,1,1,0,0
0x14c03dad72c6bf023d16d9b318af6898f5acb4a5,1,1,1,1,1,0
0xab1c02c7d5ebfddbb8824ccd193e7df59b34a841,1,1,0,0,0,0
0xab77807a62a9cf164969568fe753601671a5a7b4,1,1,1,1,1,0
0xa52fd1f91d8d4b9943ced04be06fff4f463289a9,1,1,1,1,1,0
0xea3c4ccf0232a2e267db0f13c69e41547952adaf,1,1,1,1,1,0
0xf6f72570ed03911f52511e39ad62de523f7ddb08,1,1,1,1,1,0
0xdfd79cb9f17176e4bc2de64471a2b9b0e3c65f2d,1,1,1,1,1,0
0xb4957f3c85c395410ea1dac7e7c2fe5e4107b468,1,1,0,0,0,0
0x8599945d76b1e448f68b229a63369f64e3a32810,1,1,1,1,1,0
0xf70d6d55a8b56118a1cf503e76e80676740d283f,1,1,0,0,0,0
0xda829df1e29d80f7354029c383ce5542ae5ec352,1,1,1,1,1,1
0x3063c77c4ef5c1de185321ae2bc5675e17344f7f,1,1,1,1,0,0
0x8aba06a8fd180089b2ea6a52d9856875719e0af6,1,1,1,1,1,0
0xc759c9aa210ee915672429a770056471713c79fd,1,1,1,1,1,0
0x0b187097b8f273f9bfe556a7fc9aee6f99897c8c,1,1,0,1,0,0
0xe1804b26979c6ee8cb294abf4827db2e38f324c1,1,1,1,1,1,0
0x0666f1c32009fefb88e3d88260fe2f6eaa5a0170,1,1,1,1,1,0
0xbf838e6eeccf40535f913f6648ccdfc318812744,1,1,1,1,1,0
0x225b8fb44fbaeec6340737d702383cc8a1b4421b,1,1,1,1,1,0
0xd4ebd2a4f98a13adb5c78f59b5086de278a26185,1,1,0,0,0,0
0x7604414d8f2185db9aa757280900fe245b5236b0,1,1,0,0,0,0
0x5fdfd8a7d64684e8fabda6d0e9f2f6edda30b1d6,1,1,1,1,0,0
0x3b18b871abf439b7a874d0e6919f515e74fc5710,1,1,1,1,0,0
0xb54695aa96fbb121f8fb0c180a8ab2ed1e137dc3,1,1,1,1,1,0
0xa7c4b8c30db6c02418b32581eb606f6e164aa82a,1,1,1,1,0,0
0x935883041ec511872f9780c71d7b9fd7b0ab4fc8,1,1,0,0,0,0
0x8cae14116c025a84a19bf88f7cbc051923987b94,1,1,1,1,1,0
0x98fd637c209d0afb5fafb20738041c289d1429fc,1,1,1,1,1,0
0xeba89d84b7c58a77d28388044b44b4a9f812ecf0,1,1,1,1,1,0
0x857c923c22a0dc48a811e5aaac0016cc1dcdcd75,1,1,0,0,0,0
0x64e57b5a16998874bd93d317e659da96e868ddcc,1,1,0,0,0,0
0xb3c08d65450727ca30e86b153f9efae59ebc5d72,1,1,0,0,0,0
0xcf6675142612c73098588ed6315e030b38d5344c,1,1,1,0,0,0
0xbcf7a3c82b2ad1f8907fc0d27982f3787fb6bf92,1,1,1,1,0,0
0x73bb0f0ea0246a99ac146f09ecd467aff0224896,1,1,1,1,1,0
0xa0ade8c33166662c28fde74c3321e260be230315,1,0,1,0,0,0
0xe734995c34c16597142baf2a29a50f4ed77106da,1,1,0,0,0,0
0xb666625d9bd2e5d12072b8751101f31b4cac47d7,1,1,0,0,0,0
0xe1578120c9a1d869dbadbad654ca17d0ee0b2cf9,1,1,1,1,1,0
0xddc82678ca2ef8f20a75b7dec183f30600ba7a14,1,1,1,1,1,0
0x141cd0c0c69252e22bc031b57de05c1677cba42c,1,1,0,0,0,0
0xe859e007eac36ba95146648d0646a8651e30237e,1,1,0,0,0,0
0x180b8d01b62ba8adef7769caad6ac677feba4a52,1,1,1,1,1,0
0x43cbb8cc8589362d325c3f692ee511206ad51051,1,1,1,1,0,0
0xbc809ede905d5ef010a5b65520f8d92bf17240a0,1,1,1,1,0,0
0xbff658ee300cfc7ffd5d182208bce73831925bab,1,1,1,0,0,0
0x2c911077807981d729692738cf33937b1cdaf8a1,1,1,0,0,0,0
0xb9c8b661b31e0fc225f2e16cae467b6905b96e26,1,1,1,1,1,0
0xa8e77c619afcd61d4569f203049e06dbc7c60bc1,1,1,0,0,0,0
0x39d1f25696cd8ffc0879c6a7e6d9bf8812d29db5,1,1,1,1,1,0
0x1a671e762f1b23a1f1c5252afdf11380cb56d100,1,1,1,1,0,0
0xd455a7b952dc65564a62440264d1a011a909cd38,1,1,1,1,1,1
0x8d0b03d0425f3bb34519c4dececa913c7764cf0e,1,1,1,1,0,0
0x025c9520a4923dc9f8aec10574464caffd99dd35,1,1,1,1,1,0
0x815049c3e42aaa2dc4613726239332aed1bf1498,1,1,1,1,0,0
0x18001ed835141537be4f92787f0739dd137c2c57,1,1,1,1,1,0
0x6209a6f24f79e055694413225ef4d0d82c605d02,1,1,1,1,1,0
0x373e47345d160837796acab4bc5071a338074936,1,1,1,1,0,0
0xc5a3d5fd4b09f13a3be8b85eda36e00dea5d544b,1,1,0,0,0,0
0x3681e8cee964869d4655505092a746e7df8cc8c1,1,1,1,1,1,0
0xc6276f4011cc9965a0f7fb5d6e605c9d55058e65,1,1,1,1,1,0
0xdcf40c54d4ecb6b6518ab986bba5ec8cea639750,1,1,1,1,1,0
0x45511874562f534413521ac6f8d5899f7172260e,1,1,1,1,1,0
0x3b7140918f66e7c93f6efd3700e6b852aef9c3ca,1,1,1,1,1,0
0x39ad39c9210b00fdbaf633d42ca680b57d17ad4b,1,1,1,1,1,0
0x43ea7a3d36e1e1c20925bffd1f06bb5cc7caa392,1,1,1,1,1,0
0x55b12c5f8f6a06911dad00b99e1de96f141795e1,1,1,1,1,0,0
0x51c5c5c854200871c7b86b548f0945adc6d371fe,1,1,1,1,0,0
0x9c592456aeadef42abd542d96b86c48071177ef3,1,1,1,1,1,0
0x49d4626a93b2ec039b7b6a2c689908b1cdcc3e8e,1,1,0,0,0,0
0xb5761632b1d61a69518fa08022b0ec583dfd1dc8,1,1,1,1,1,0
0x5b46760365aead9cbb56ed75ab4b8a4b428c3d90,1,1,1,1,1,0
0x216fcf62af6c6668cc65f8ded97daf6a256905d2,1,1,1,1,0,0
0xcfbd04b3cef2cf1527f143a49e5dc1e19941d254,1,1,0,0,0,0
0xc269785d3d92face1df7c7971d6a17ef608e103c,1,1,0,0,0,0
0x443c7daeee7bf1dddf084ae8b3d05c91fa0f1299,1,1,1,1,1,0
0xde4d5247b2edf9baa458e475a27955b5295b9bbe,1,1,1,0,0,0
0x08137f24abe7f46a34159aefe3e473e21baf9e44,1,1,1,1,1,0
0x0291654a966388ea915dbeab1c10d6cb22723aa2,1,1,0,1,1,0
0x91494afaeda41b693c56ee1102b84e9b4647f70f,1,1,1,1,1,0
0x965e70a21aae6cded3d66316609578b5f99757f7,1,1,0,0,0,0
0xf9d60fda8c6e05d25632506b4e35cfb13bf6828e,1,1,0,0,0,0
0xbce37380a4d37c43fdf18dd3f2b90cda2f9e8ef3,1,0,0,0,1,0
0xd1ba10d65c99259ed54ef3eb842e2f76d0ed262a,1,1,1,1,0,0
0x1884f5e460e4868947f8f0a58d6d5e5d197e0aeb,1,1,1,1,1,0
0xb9345e63cf083ee1ef0cf6a63b216a025f270371,1,1,1,1,1,0
0x381f9617778147fdf96a138d7ca9e3601e8ea6a7,1,1,1,1,1,0
0x230f8f9f1540bd6c961a382b6cd21c2bf9cc29af,1,1,1,1,0,0
0x6fb1ad029720c93ba6ad4b0932959f14f0ec6b3c,1,1,1,1,1,0
0xd16662d49cd02919756f89bdb4bcba9965fd8e33,1,1,1,1,0,0
0xdccf2ce187d59f94f4262884e76abbbaaca20083,1,1,1,1,1,0
0x2b4058f82a144199561bd0409ae6763ba0de079b,1,1,1,1,0,0
0xe12bc70ebd215031e39253bd096b86e6652ab218,1,1,1,1,1,0
0x028a57320198f97748d93b4e99d408ce997b6921,1,1,1,1,1,0
0x38aa4564a50a993df9569e2524950023a89e09a5,1,1,1,0,0,0
0xf49c17470ecc377a59de71eab8dcb5e78b5cb670,1,0,0,0,1,0
0x1c2b4b95ee627d0814450ae5f7ad23075836c950,1,1,1,1,1,0
0x5fe2adb6b794a8a469a3956ffe0dd3ad17b294fa,1,1,0,0,0,0
0x284534547b211ec7d51ffd57e1e290478876f78e,1,1,1,1,1,0
0x0f87dd591070f7c05fe684be6fb47f5f8374d649,1,1,0,0,0,0
0x477d54f085bdfdb80104bdf9ced1fc131e577877,1,1,1,1,0,0
0x9e0484d4351bbc9f8062454f13348594660c5727,1,1,1,1,0,0
0x931f48b20a359c1823f134f9bc6f5e39dd825e27,1,1,0,0,0,0
0x9a82091818d92541a85b686652d4a3733086705d,1,1,0,1,1,0
0x4fe728cd84254dea3ee79da05ea360b32aa6ffeb,1,1,1,1,1,0
0x6e476f54844c15673020ad7c2b295330d2875f02,1,1,0,0,0,0
0x3461dc3fd0a2c7851617e80906f849c0539a53b7,1,1,1,0,0,0
0x1be6c5f57ac488643400c551b5aa447f0bb20184,1,1,1,1,1,0
0x2cc8a54222a81818ddbbefda2418c25f0ee69cad,1,1,1,1,1,0
0x63a250889041383fa0e04c27980c884fd5a309e6,1,1,1,1,1,0
0x127f35f7e7b655f885a92d68f907bdcca8eb5d0d,1,1,1,1,0,0
0x53e3b52ad9903f1f0b97b031603ff0b00c171446,1,1,0,0,0,0
0x2c04cc154e3ac1de86e2e34b1bbe25758f12fc0c,1,1,1,1,0,0
0x025ae91fb906b3fa2709e6f7a6ae04bfc1c934bb,1,1,1,1,1,1
0xa2af52e9abe8bee35874637d9f980eda6c38eb31,1,1,1,1,1,0
0x71e454c9932ca0a5af74f6e25c947529deb02e81,1,1,0,0,0,0
0xba7420597a0444a1d20d829d77377d886c451bb1,1,1,0,0,0,0
0x0f82caae55f192e02722db0c6a690848bdd2b64c,1,1,1,1,1,0
0x3b358b2cca708c09eb95e82a60bdf3aa5b79077e,1,1,1,1,0,0
0x876745cdbc0f3a1857b413c2837a2e75b927b976,1,1,0,0,0,0
0xa0267ce42807c85c05b1a111334ff05feb5bcbae,1,1,0,1,1,0
0xe6819fd542b675a52748561ce56d85f129fc6dda,1,1,1,1,1,0
0xfc660726fcaa1e9f5f152419666055d9cd6d0730,1,1,1,1,0,0
0xa00140115c249194d0fca5872e7ba4d03ea97f60,1,1,0,0,0,0
0x59804dcb384e68d38396cbb83acd1a1e4317d1a0,1,1,0,0,0,0
0xf44d81b0aac9fd8bfd86ead9ecdd7df6952f9f3b,1,0,1,1,1,0
0x0add25024c15868f629784a2799bbfb5aafe63b7,1,1,0,0,0,0
0x31e11ccb03696b8a1515cca9362ca7970d1d8b6e,1,1,1,1,1,0
0x7dcb24662ea1cfdbaab0a209a18a7b440f3e8dfe,1,1,1,1,1,0
0x89d33b45694a3e0de2d266458e9eeabfde86ab03,1,1,1,1,1,0
0x6129c5def763a1eb32ba89f8a3a075ed1f568ba5,1,1,0,0,0,0
0x543b154fafbc532450b3d9f2ca87f89a1c5afedb,1,1,1,1,1,0
0xfc85ae8f0a7a6d29bcf34df0aac435f79b8accd4,1,1,1,1,1,0
0x43317def7f7366da0bdddc0f49ed49aca6cf4748,1,1,0,0,0,0
0x2a5ca87ef5a25ff62a235de43b555c5a402dca16,1,1,1,1,1,0
0x5e1fa60793295e5f035c45aecccad859790805e4,1,1,0,0,0,0
0xc53fe1ee2290ef60df38b0fc7a69703109c1527e,1,1,0,0,0,0
0x4f761f2469fd00c14e418b6747d13456381bd97a,1,1,0,0,0,0
0x6ad3a8c599141d88b9ba4b410557ff0459b9e083,1,0,1,0,1,0
0xf1363ae3f50b38d1621a1167c4c9c430dc216746,1,1,1,1,0,0
0x303f7c7ee57e601d389bc67714c2241f18fdc1c0,1,1,1,1,0,0
0x59cb47e1c135abba49427cd0182d6829c028a9e8,1,1,1,1,1,0
0xfaa69f82fea853dc96bf334ed6e2dcf3c5b39436,1,1,1,1,1,0
0x861ade1f559b2e0b273e7d02fbef0b2e005ad9e7,1,1,0,0,0,0
0x217f97a21e165cedee315e2229324cb9525bd27e,1,1,1,1,1,0
0xe6ac0ba1b9e7183a574a7873f9c61fe921715353,1,1,1,1,1,0
0x847997e914238932da25b9cb913f7546b6212a76,1,1,1,1,0,0
0x89c25035e60fc3e7ffc6ba0bd644faa3e6566e98,1,1,0,0,0,0
0xc4be749751f54f0f273951abbc30b44fecddbf40,1,1,0,0,0,0
0xf16a59c274c41eaf0ba70607f3868427a9cfe2ee,1,1,1,1,1,0
0x5f3dc91212320e92fc156528013a33282d6af527,1,1,1,1,0,0
0xdd2c308b9687e9ca9cc374e3ba91dd4e284e3b10,1,1,1,1,1,0
0xf39fd5ed689e1402e59755f9ded0530884dd8542,1,1,0,0,0,0
0xf85a4cffcfaa27da91cdb527a960ac1a8e155d2b,1,1,0,0,0,0
0x03360917e5f76ab63b1dd331a924a6fa406bb41c,1,1,0,0,0,0
0x3f32d96789150483311c82bf2b1940520c9fcc9d,1,1,1,1,0,0
0x1929a8a69078003a03b6e86643b0c210db82b581,1,1,0,0,0,0
0xec3734d58e8bf1c465bd2544095236ae909fe5e7,1,1,1,1,0,0
0x904fef38ebd9b95f5edf753679cc7899ae70d125,1,1,1,1,1,0
0x06c29bcb39f38d1df63387e9ec55c2320212ca49,1,1,0,0,0,0
